ID,ZIP Code,Age (in years),Experience (in years),Income (in K/month),Family members,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
2990,93106,42,18,142,1,3.4,1,496,0,0,0,1,0
2991,94608,49,25,163,2,0.4,1,0,0,1,0,0,0
2992,93014,42,17,113,3,1,1,0,0,1,0,1,0
2993,92104,46,21,64,1,2.9,1,0,0,0,0,1,1
2994,92647,65,40,20,3,0.1,3,0,0,0,0,0,1
2995,94025,50,24,179,1,1,1,0,0,0,0,1,0
2996,91101,54,24,91,2,4.5,3,90,0,0,0,1,0
2997,91367,42,18,103,1,3.33,1,0,1,1,1,1,1
2998,95053,57,33,80,4,1.6,2,0,0,0,0,0,0
2999,93106,61,35,38,2,0.3,1,0,0,0,0,0,0
3000,94143,60,34,44,1,0.2,1,0,0,0,0,0,1
3001,94720,40,14,164,1,4.3,2,0,1,0,0,0,0
3002,92647,33,7,81,3,1.6,1,0,0,0,0,1,1
3003,90095,37,13,95,2,1.7,2,83,0,0,0,0,0
3004,90747,52,28,44,3,1.9,2,0,0,0,0,0,1
3005,94583,33,7,88,3,1.6,1,0,0,0,0,1,1
3006,94111,62,36,148,3,7,2,0,1,0,0,1,0
3007,95014,62,37,169,3,5,2,184,1,0,1,1,1
3008,91711,63,37,11,1,0.8,2,102,0,0,0,0,1
3009,94550,55,25,92,1,3,3,158,0,0,0,0,1
3010,92120,33,9,74,3,2.6,2,0,0,0,0,1,0
3011,94301,25,1,72,3,0.8,1,0,0,0,0,1,0
3012,95616,55,31,63,3,2.67,1,0,0,0,0,1,0
3013,92373,29,3,172,2,4.5,1,415,0,0,0,1,0
3014,90029,45,21,183,2,1.4,1,0,0,0,0,1,1
3015,91311,60,34,40,1,2.5,3,166,0,0,0,1,0
3016,92673,44,18,68,4,2.9,1,0,0,1,0,0,1
3017,91423,48,23,78,4,3.6,3,0,0,0,0,1,0
3018,90041,57,32,68,2,3.7,1,184,0,0,0,0,0
3019,94005,58,32,49,1,1.4,1,99,0,0,0,1,1
3020,94132,58,33,39,2,2.3,3,0,0,0,0,1,0
3021,95193,44,20,151,1,3.5,1,392,0,0,0,1,0
3022,90245,54,28,159,2,0.5,1,461,0,0,0,1,0
3023,94608,59,33,89,4,1.9,2,0,0,0,0,1,1
3024,92694,63,37,105,4,1.7,3,244,0,0,0,0,1
3025,90840,61,35,78,2,2,1,0,0,0,0,1,1
3026,94609,58,32,128,2,2.7,1,344,0,0,0,0,0
3027,90254,44,20,81,4,0.8,1,228,0,0,0,0,1
3028,93305,53,29,50,4,0.1,3,152,0,0,0,1,0
3029,92624,63,39,38,3,0.1,3,178,0,0,0,1,1
3030,94960,41,17,119,2,6.1,1,263,0,1,0,1,0
3031,94509,50,26,110,3,1.8,2,0,0,0,0,1,0
3032,90212,51,25,29,1,1.4,3,102,0,0,0,0,1
3033,94590,47,22,19,1,0.4,3,0,0,0,0,1,0
3034,90630,43,19,130,2,4.7,3,221,1,0,0,0,1
3035,90024,46,21,38,1,2.4,1,130,0,0,0,1,0
3036,95054,50,24,31,1,0.3,3,0,0,0,0,0,0
3037,91320,33,9,14,4,0.7,2,105,0,0,0,1,0
3038,95060,27,2,158,3,0.4,2,0,1,0,1,1,0
3039,92124,34,8,39,4,0.2,1,115,0,0,0,1,0
3040,95616,34,9,141,2,4.9,3,0,1,0,0,0,1
3041,95814,28,2,33,3,1,1,167,0,0,0,1,0
3042,95006,29,5,92,2,0.6,1,0,0,0,0,1,0
3043,94301,52,26,78,3,3,2,0,0,0,0,0,0
3044,91754,47,22,42,3,2.7,2,0,0,0,0,1,1
3045,94124,41,16,15,2,0.3,2,83,0,0,0,0,0
3046,91768,58,32,48,1,2.8,2,0,0,0,0,1,0
3047,95630,37,12,63,3,2.3,1,0,0,0,0,1,0
3048,95060,57,33,149,1,4.7,1,0,0,1,0,0,0
3049,90275,63,39,49,1,0.8,1,103,0,0,0,1,0
3050,94720,60,35,125,2,3.9,1,0,0,0,0,0,0
3051,92131,50,25,58,1,1.3,2,0,0,0,0,1,0
3052,94538,60,35,48,3,1.5,1,0,0,0,0,1,0
3053,94720,54,30,75,2,3.2,3,0,0,0,0,0,1
3054,92521,28,4,114,2,0.2,1,0,0,0,0,1,0
3055,92697,45,21,134,4,5.5,2,0,1,0,1,1,1
3056,94305,28,2,111,4,2.3,3,0,0,0,0,1,0
3057,94301,54,29,62,4,3.8,2,149,0,0,0,1,0
3058,95616,42,18,45,1,0.7,1,0,0,1,0,1,0
3059,90064,30,4,113,2,0.2,1,0,0,0,0,1,0
3060,94550,61,36,128,1,2.6,1,0,0,0,0,1,0
3061,94061,64,38,168,4,5.7,3,0,1,0,0,1,0
3062,90095,38,13,81,1,4,3,206,0,1,0,1,0
3063,92521,39,14,75,1,0.1,2,297,0,0,0,0,1
3064,95841,54,29,21,4,0.1,3,0,0,0,0,0,0
3065,94701,59,33,83,3,4.4,1,0,0,0,0,1,0
3066,92354,39,15,121,1,3.5,1,368,0,1,0,1,0
3067,91320,63,33,40,4,1.67,3,0,0,0,0,1,0
3068,94501,31,5,101,1,2.9,3,170,0,1,0,0,0
3069,92120,56,26,90,2,4.5,3,0,0,0,0,0,0
3070,91320,47,20,68,1,2.67,2,0,0,0,0,1,1
3071,91330,28,3,74,2,1.8,2,221,0,1,0,0,0
3072,93023,32,8,74,4,0.1,2,257,0,0,0,0,1
3073,92821,54,30,51,2,3.2,3,0,0,0,0,0,0
3074,94611,29,5,149,1,1.5,1,0,0,0,0,1,0
3075,95039,39,15,31,1,1.4,3,88,0,0,0,1,1
3076,95616,26,0,85,2,1.6,3,0,0,0,0,0,0
3077,92672,29,-1,62,2,1.75,3,0,0,0,0,0,1
3078,95112,46,21,44,1,0.3,1,110,0,1,0,1,0
3079,92325,38,13,63,3,0.5,3,190,0,1,1,1,1
3080,95616,55,31,23,2,0.3,1,0,0,0,0,1,1
3081,94063,48,22,40,3,2.2,2,87,0,0,0,1,0
3082,95064,36,10,78,2,4.5,3,204,0,0,0,1,1
3083,92122,39,13,40,3,0.9,3,129,0,0,0,1,0
3084,90720,40,16,78,4,2.4,1,0,0,1,1,1,0
3085,90028,26,0,129,3,0.7,2,0,1,0,0,0,0
3086,91311,55,29,71,3,0.3,2,0,0,0,0,0,1
3087,94720,61,35,23,3,0.3,3,0,0,0,0,1,0
3088,94303,57,33,15,2,0.3,1,0,0,0,0,1,0
3089,94720,56,31,28,1,1.3,1,138,0,0,0,0,1
3090,94110,31,5,23,3,1,1,95,0,0,0,0,0
3091,91109,61,31,19,1,1.5,3,0,0,0,0,1,0
3092,95020,58,32,42,3,1.4,3,158,0,0,0,0,1
3093,90036,43,18,113,2,0.4,1,325,0,1,0,0,0
3094,90717,29,5,34,4,0.4,2,0,0,0,0,0,1
3095,90272,50,23,19,1,0.5,2,104,0,0,0,0,1
3096,94109,49,25,43,1,1.6,2,0,0,0,0,1,1
3097,94108,43,18,179,3,1.2,1,0,1,1,1,1,0
3098,92182,58,32,44,3,2.2,3,0,0,0,0,0,0
3099,92024,41,16,21,2,0.1,2,0,0,0,0,0,0
3100,92647,65,40,115,1,2.5,1,174,0,0,0,0,1
3101,90024,52,27,81,4,3.8,2,0,0,0,0,0,1
3102,93555,55,31,91,2,2.8,1,0,0,0,0,0,0
3103,90095,49,25,30,4,0.9,2,0,0,0,0,0,1
3104,92129,52,22,55,3,1.4,3,0,0,0,0,1,0
3105,91775,56,31,48,2,2.1,3,0,0,0,0,0,1
3106,94122,30,4,23,4,0.3,2,121,0,0,0,0,0
3107,92084,36,10,21,3,0.1,2,0,0,0,0,0,0
3108,92374,41,17,55,2,1.7,1,0,0,0,0,0,0
3109,95678,42,15,21,3,1,2,0,0,0,0,1,0
3110,93940,60,34,40,3,2.2,3,0,0,1,0,1,0
3111,95020,44,20,30,4,0.3,1,0,0,0,0,0,1
3112,90095,34,9,78,3,0.6,2,0,0,0,0,1,0
3113,92677,56,32,65,2,3.2,3,0,0,0,0,1,0
3114,91330,31,5,50,4,2.1,3,209,0,0,0,1,0
3115,90024,29,4,55,4,2,2,0,0,1,0,1,0
3116,94305,31,5,111,2,0.2,1,0,0,0,0,0,0
3117,92008,36,10,21,3,0.1,2,0,0,0,0,0,1
3118,92614,42,16,65,3,0.5,3,256,0,0,0,1,0
3119,90095,64,39,114,1,0.8,3,0,0,0,0,1,0
3120,91320,61,36,54,3,0.9,3,179,0,0,0,1,0
3121,94542,35,11,75,2,1.7,2,0,0,0,0,1,0
3122,91791,28,2,13,4,0.4,1,0,0,0,0,0,1
3123,90095,38,14,54,2,0.6,3,218,0,0,0,0,0
3124,94546,44,17,22,3,1,2,126,0,0,0,1,1
3125,95053,45,20,198,2,2.8,1,0,0,0,0,1,1
3126,92521,46,20,18,1,0.2,1,0,0,0,0,1,1
3127,92780,57,32,74,4,0.7,1,0,0,0,0,0,1
3128,94539,40,14,61,4,0.2,3,0,0,0,0,1,0
3129,94115,38,12,64,2,1.8,1,0,0,0,0,0,0
3130,92705,39,14,10,2,0.3,2,0,0,1,0,0,1
3131,92152,23,-2,82,2,1.8,2,0,0,1,0,0,1
3132,94025,47,22,61,3,2.7,2,168,0,0,0,1,1
3133,94302,32,7,83,2,2.5,1,148,0,1,0,1,0
3134,93711,30,5,73,3,2.6,3,0,0,0,0,1,0
3135,95060,54,30,22,2,0.4,1,89,0,0,0,1,0
3136,95039,25,0,91,2,1.8,2,321,0,0,0,0,0
3137,95354,60,34,65,3,2.2,3,94,0,1,1,0,1
3138,91711,61,36,13,3,0.5,1,0,0,0,0,1,0
3139,93555,36,11,103,1,4.6,1,255,0,0,0,1,0
3140,92130,52,26,95,1,0.3,1,0,0,0,0,1,0
3141,94303,33,7,31,4,1,1,0,0,0,0,1,1
3142,90405,57,31,131,3,0.6,1,0,1,0,0,1,0
3143,95051,34,8,175,4,1.1,3,0,1,1,1,1,1
3144,91105,50,24,38,4,0.1,1,0,0,0,0,1,0
3145,91711,43,18,104,3,1,1,0,0,0,0,1,0
3146,94305,34,10,114,3,3.3,3,0,1,0,0,0,0
3147,91910,26,1,38,4,1.7,2,0,0,0,0,1,0
3148,94024,26,0,30,4,1.3,3,0,0,0,0,1,1
3149,95616,48,22,19,2,0.1,3,106,0,0,0,0,0
3150,95192,49,25,25,4,1,1,0,0,0,0,1,1
3151,90027,47,22,124,4,5,3,0,1,0,0,0,0
3152,94110,43,19,20,3,0.5,1,0,0,0,0,0,0
3153,90275,40,15,83,1,1,3,0,0,0,0,0,0
3154,94111,31,5,18,4,0.3,2,0,0,0,0,0,1
3155,94305,27,1,99,1,3,3,149,1,0,0,0,1
3156,92626,55,29,62,3,0.3,2,0,0,0,0,1,0
3157,92647,54,30,24,1,0.1,2,0,0,0,0,0,0
3158,94720,23,-1,13,4,1,1,84,0,0,0,1,0
3159,90095,54,28,64,2,0.8,3,0,0,1,0,1,0
3160,92831,57,33,62,3,2.67,1,240,0,0,0,0,0
3161,94304,41,15,158,1,4.7,2,0,1,1,1,0,1
3162,94024,28,4,88,1,5.4,1,0,0,0,0,1,0
3163,94109,33,7,28,4,0.8,1,0,0,0,0,1,0
3164,94132,51,27,52,2,1,3,0,0,0,0,0,0
3165,95136,28,4,82,4,0,1,0,0,0,0,1,1
3166,91711,63,37,140,2,6.9,1,97,0,0,0,0,1
3167,90028,29,4,80,1,0.8,2,0,0,0,0,1,1
3168,94720,62,38,58,4,1.2,2,228,0,0,0,0,1
3169,94701,51,25,180,1,1.7,1,0,0,0,0,1,0
3170,94608,52,28,55,1,1.6,2,227,0,0,0,0,0
3171,94110,43,16,65,3,2.67,2,100,0,0,0,0,0
3172,91910,39,12,62,3,2.33,2,0,0,0,0,0,0
3173,95670,35,9,23,4,0.3,1,0,0,0,0,0,0
3174,94309,34,10,35,1,1.7,1,0,0,0,0,1,0
3175,94701,49,24,35,4,0.2,2,0,0,0,0,0,1
3176,92009,43,18,74,4,0.4,1,0,0,0,0,0,0
3177,91330,48,24,14,3,0.4,1,0,0,0,0,1,0
3178,91007,30,4,83,2,1.5,3,199,0,0,0,0,1
3179,95814,46,21,71,4,1.9,3,0,0,0,0,0,0
3180,90245,43,17,53,2,0.7,1,130,0,1,0,1,0
3181,92121,27,3,103,2,0.6,1,84,0,0,0,0,0
3182,95827,39,15,109,1,1.7,1,0,0,0,0,1,0
3183,94304,58,33,60,2,1.9,2,94,0,1,0,1,0
3184,94542,44,17,12,3,0.67,2,0,0,0,0,1,0
3185,92354,39,15,141,2,8,1,0,0,0,0,1,0
3186,92843,35,10,128,1,3.8,1,0,0,0,0,1,0
3187,95192,41,16,98,3,1,1,296,0,0,0,0,0
3188,94035,43,18,41,1,0.5,3,0,0,0,0,0,0
3189,90717,55,25,90,2,4.5,3,0,0,0,0,0,1
3190,92675,32,6,31,1,0.3,1,0,0,0,0,0,0
3191,91335,56,26,74,1,3,3,0,0,0,0,0,0
3192,93101,30,5,83,4,1.8,3,0,0,0,0,0,1
3193,94005,65,39,35,1,0.5,3,0,0,0,0,0,0
3194,95616,31,7,140,1,4,1,0,0,0,0,0,1
3195,90019,41,15,65,3,0.5,3,0,0,0,0,0,0
3196,90007,55,29,35,3,1.4,1,0,0,0,0,0,0
3197,94043,37,7,73,4,1.8,3,0,0,0,0,1,1
3198,93555,34,10,29,1,1.5,2,0,0,0,0,1,0
3199,92122,34,9,55,4,2,2,147,0,0,0,0,1
3200,95521,33,9,20,4,0.7,2,0,0,0,0,1,0
3201,92122,48,23,70,1,2.8,2,0,0,0,0,0,0
3202,92121,28,3,81,4,0.2,1,0,0,0,0,0,0
3203,92173,30,4,25,2,0.3,1,0,0,1,0,1,0
3204,92677,44,20,119,2,7.5,1,239,0,0,0,1,0
3205,90095,61,35,49,4,1.7,2,185,0,0,0,0,0
3206,92407,59,33,38,1,1.4,1,0,0,0,0,1,1
3207,91103,33,7,80,2,1.5,3,0,0,0,0,1,1
3208,93407,56,32,84,1,4.3,1,0,0,0,0,1,1
3209,95032,53,29,61,4,1.6,2,0,0,0,0,1,0
3210,91355,42,16,173,2,1.5,2,373,1,0,1,1,1
3211,94301,43,19,60,2,2.5,1,0,0,1,0,0,0
3212,90277,35,9,83,2,4.5,3,0,0,0,0,1,0
3213,92697,61,35,59,1,2.8,2,0,0,0,0,0,0
3214,90212,39,9,32,3,2,3,116,0,0,0,1,0
3215,91775,61,37,33,3,0.1,3,0,0,0,0,1,0
3216,90630,40,15,19,4,0.2,3,0,0,0,0,1,0
3217,95014,34,8,14,4,0.3,1,0,0,0,0,0,0
3218,93022,65,39,94,4,4.1,1,120,1,0,1,1,1
3219,94122,40,16,154,2,6.1,1,325,0,0,0,1,0
3220,92346,39,15,33,1,2,2,0,0,0,0,0,0
3221,93302,61,35,28,2,0.2,3,135,0,0,0,1,0
3222,93407,40,16,44,1,1.8,1,0,0,1,0,1,0
3223,93107,49,23,81,2,0.8,3,0,0,0,0,0,0
3224,95126,43,18,29,1,0.5,3,0,0,0,0,1,0
3225,94025,45,21,58,3,0.3,3,0,0,1,0,1,0
3226,95064,52,28,38,4,0.9,2,0,0,0,0,0,1
3227,93943,32,8,82,3,1.5,1,0,0,0,0,1,1
3228,94720,31,7,18,1,0.4,3,0,0,0,0,1,0
3229,94305,27,2,45,2,1.7,2,0,0,0,0,0,1
3230,92507,33,9,64,4,3.4,1,0,0,0,0,0,0
3231,94708,65,40,48,3,2.4,1,0,0,0,0,0,1
3232,90717,62,37,24,1,0.3,3,0,0,1,0,1,0
3233,92093,55,25,65,4,2,3,0,0,0,0,1,0
3234,95037,46,20,111,1,0,1,329,0,0,0,0,0
3235,91107,37,12,114,3,0.6,2,0,0,0,0,1,0
3236,91711,60,35,39,2,1.6,3,0,0,0,0,1,0
3237,94112,44,14,19,1,0.75,3,0,0,0,0,0,1
3238,94085,35,9,22,3,0.1,2,0,0,0,1,1,1
3239,94928,52,28,49,4,1.1,2,0,0,0,0,1,0
3240,90095,30,4,40,1,0.3,1,0,0,0,0,1,0
3241,93407,62,36,63,1,1.6,1,118,0,0,0,1,0
3242,94305,41,15,55,1,2.8,1,0,0,0,0,0,0
3243,92096,38,14,33,1,2,2,0,0,0,0,1,0
3244,92054,52,26,31,4,1.5,3,0,0,0,0,1,0
3245,92624,48,24,24,4,0.2,1,0,0,0,0,1,0
3246,90009,47,22,81,4,3.6,3,0,0,0,0,1,1
3247,95422,41,17,81,1,0.8,2,223,0,0,0,1,0
3248,95032,44,20,113,2,3.3,1,0,0,0,0,1,1
3249,92037,31,6,92,2,3.3,1,0,0,0,0,0,0
3250,92806,50,25,81,1,1.2,1,0,0,0,0,0,0
3251,90212,36,11,101,3,1.2,3,0,0,1,0,0,1
3252,90720,52,26,78,3,3,2,0,0,0,0,0,1
3253,92521,62,38,78,2,0,3,0,0,0,0,1,0
3254,94025,55,30,35,1,1.5,2,118,0,0,0,0,1
3255,93907,61,37,9,2,0.3,3,0,0,0,0,1,0
3256,95741,34,7,82,4,2,2,0,0,0,0,1,1
3257,94305,34,9,41,1,2.5,3,0,0,0,0,0,0
3258,92407,59,35,84,1,1.8,3,0,0,0,0,1,0
3259,91910,41,17,42,4,2.2,2,185,0,1,0,1,0
3260,92251,33,8,54,3,2.3,1,0,0,0,0,0,1
3261,95821,55,30,84,2,0,3,0,0,0,0,0,0
3262,91103,64,40,131,1,3.8,1,0,0,0,0,0,0
3263,90024,44,19,85,2,3.8,3,0,0,0,0,1,0
3264,92093,32,8,84,4,3.4,1,0,0,0,0,1,0
3265,95616,67,41,114,4,2.4,3,0,0,0,0,1,0
3266,94612,40,14,61,3,0.5,3,0,0,0,0,1,0
3267,92821,57,31,39,1,2.2,3,0,0,0,0,1,1
3268,95818,59,35,21,2,1,1,120,0,0,0,1,0
3269,91423,43,17,111,4,5.4,3,0,1,0,0,1,0
3270,94305,58,34,68,2,2.8,1,113,0,0,0,0,0
3271,94609,50,23,179,4,3.6,2,0,1,0,0,1,0
3272,90291,52,27,93,4,4.1,2,0,1,0,0,0,1
3273,92121,35,9,85,2,1.8,1,0,0,0,0,0,0
3274,90095,40,15,180,1,4.1,1,0,0,0,0,0,0
3275,92123,31,5,110,2,1.5,3,0,0,0,0,1,0
3276,95134,32,8,65,1,1.2,1,268,0,0,0,1,0
3277,92123,55,31,159,1,3.9,3,0,1,0,0,0,0
3278,92121,43,19,81,2,3.2,1,0,0,0,0,1,0
3279,94571,31,6,132,1,3.8,1,0,0,0,0,1,0
3280,94901,26,-1,44,1,2,2,0,0,0,0,0,0
3281,90277,58,33,98,1,2.6,1,0,0,0,0,0,0
3282,95014,51,25,62,2,1.5,2,0,0,0,0,1,1
3283,95054,45,21,91,1,4.7,1,0,0,0,0,1,0
3284,92152,56,30,29,4,0.7,2,87,0,0,0,1,0
3285,95819,25,-1,101,4,2.1,3,0,0,0,0,0,1
3286,91706,38,13,65,3,0.7,2,0,0,0,0,1,0
3287,95020,62,36,58,1,2.8,2,0,0,0,0,0,1
3288,90747,39,13,32,2,0.8,3,0,0,0,0,1,0
3289,94122,56,30,140,4,0.5,1,292,1,0,0,0,0
3290,94303,50,25,44,1,0.3,1,187,0,0,0,1,1
3291,92038,52,27,113,1,0.1,3,0,0,0,0,0,0
3292,94998,53,28,38,1,1.3,2,0,0,0,0,1,0
3293,95616,25,-1,13,4,0.4,1,0,0,1,0,0,0
3294,94939,44,20,62,2,2.5,1,0,0,1,0,1,0
3295,93611,42,12,29,3,2,3,0,0,0,0,0,0
3296,94960,42,16,141,3,4,2,0,1,0,0,0,0
3297,94080,63,37,132,1,4.4,2,0,1,0,0,1,0
3298,93407,57,32,23,1,0.3,3,0,0,0,0,1,1
3299,94110,56,32,11,2,0.3,1,89,0,0,0,0,0
3300,92192,60,34,90,4,1.9,2,0,0,0,0,1,0
3301,92354,62,38,43,1,1.9,2,0,0,0,0,1,0
3302,90086,48,22,59,4,2.6,1,0,0,0,0,1,1
3303,94501,37,11,28,2,0.8,3,0,0,0,0,0,0
3304,94539,55,29,28,2,0.7,2,82,0,0,0,1,1
3305,95120,42,17,108,3,1,1,383,0,0,0,1,0
3306,95616,39,13,78,1,2.8,3,0,0,0,0,0,0
3307,90840,47,22,65,1,2.4,1,0,0,0,0,1,0
3308,92038,34,10,25,4,1,1,0,0,0,0,1,0
3309,92120,48,23,108,2,3.8,3,0,0,0,0,0,1
3310,94611,52,27,43,4,0.2,2,0,0,0,0,1,0
3311,94720,53,29,95,4,1,2,0,0,0,0,1,1
3312,95819,49,25,24,1,0.3,1,0,0,0,0,0,0
3313,94550,47,22,190,2,8.8,1,0,0,0,0,0,0
3314,91950,48,24,24,1,0.9,3,0,0,0,0,0,0
3315,90073,38,13,41,4,1.7,1,0,0,0,0,1,0
3316,94720,48,22,80,3,1.1,1,0,0,0,0,0,0
3317,94501,56,26,63,3,2,3,0,0,0,0,1,0
3318,90035,65,41,79,3,2,3,0,0,0,0,0,0
3319,90089,46,20,105,4,3.2,1,0,1,0,0,0,0
3320,95136,60,35,153,3,2,3,0,1,0,0,0,1
3321,92104,50,25,114,1,0.6,1,0,0,0,0,0,1
3322,94521,41,15,120,1,5.2,1,0,0,0,0,1,0
3323,92008,41,16,104,1,4,3,0,0,0,1,1,1
3324,92110,60,35,20,1,1.3,1,0,0,0,0,1,0
3325,91401,57,31,41,1,1.4,1,0,0,1,0,1,0
3326,93302,48,23,35,2,1.3,1,0,0,0,0,0,0
3327,91006,53,27,174,1,2.9,2,0,1,0,0,1,0
3328,93407,42,18,164,1,1.3,3,0,1,1,1,1,1
3329,90230,45,20,22,1,0.1,1,0,0,0,0,0,0
3330,94123,35,10,132,1,3.8,1,82,0,0,0,0,1
3331,95054,34,9,32,4,1.1,3,0,0,0,0,1,0
3332,94607,67,42,21,3,0.1,3,0,0,0,0,0,1
3333,94402,36,9,49,2,1.67,2,0,0,0,0,0,1
3334,91711,37,13,79,4,0.1,2,280,0,0,0,1,0
3335,94720,40,14,30,2,0.8,3,86,0,0,0,0,0
3336,92069,35,10,118,2,7.8,1,358,0,0,0,0,0
3337,94305,60,34,11,4,0.7,3,0,0,0,0,1,0
3338,92008,59,29,61,3,2,3,0,0,0,0,1,0
3339,92037,35,9,43,4,1.2,2,0,0,1,0,1,0
3340,95135,27,1,141,4,5.1,3,354,1,0,0,0,0
3341,94104,29,3,54,4,1.8,3,0,0,0,0,0,0
3342,91125,35,9,33,2,0.3,1,0,0,1,0,1,0
3343,91330,38,13,84,3,1.2,3,121,0,0,0,1,1
3344,94801,62,37,125,1,1,3,0,1,0,0,1,0
3345,90639,43,19,110,1,3.4,1,0,0,0,0,0,1
3346,94720,35,11,14,4,1,1,0,0,0,1,1,1
3347,92037,41,15,65,2,2.8,1,0,0,0,0,1,1
3348,92109,65,41,78,3,2,3,0,0,0,1,1,1
3349,94303,61,35,18,3,0.3,3,0,0,0,0,0,0
3350,92407,55,25,95,2,4.5,3,275,0,0,0,0,0
3351,90245,28,3,95,2,1.8,2,0,0,0,0,0,0
3352,92121,52,26,191,1,1.7,1,0,0,0,0,1,0
3353,92521,34,4,19,1,0.67,3,83,0,0,0,1,0
3354,94521,49,23,19,4,0.6,3,0,0,0,0,1,1
3355,92703,42,18,39,1,0.3,3,0,0,0,0,1,0
3356,90036,49,23,93,1,2.4,1,0,0,0,0,1,1
3357,95051,49,23,115,3,4.6,3,0,1,0,0,0,0
3358,94111,32,6,112,1,2.7,2,408,0,1,1,1,1
3359,94536,59,35,40,4,0.4,1,0,0,0,0,0,0
3360,91773,43,19,45,3,0.6,2,0,0,0,0,0,0
3361,90740,48,24,133,1,5,1,0,0,0,0,0,0
3362,94117,31,5,85,3,1.6,1,87,0,0,0,1,1
3363,90277,30,4,18,2,0.3,2,0,0,0,0,1,0
3364,93003,58,34,54,4,1.3,2,0,0,0,0,1,0
3365,94143,41,15,41,2,2.4,2,105,0,0,0,0,0
3366,95060,38,8,21,1,0.67,3,0,0,0,0,1,0
3367,90024,33,9,152,1,6,1,0,0,0,0,1,1
3368,92122,51,27,53,1,1.6,2,0,0,0,0,1,0
3369,94720,45,18,163,3,5.33,2,0,1,0,1,0,1
3370,95616,34,10,84,4,0.1,2,0,0,0,0,1,0
3371,90033,39,13,59,3,0.9,3,199,0,1,0,1,0
3372,95351,44,18,33,3,0.5,2,0,0,0,0,0,0
3373,94928,55,29,81,4,4.9,1,209,0,0,0,1,0
3374,92660,28,2,182,3,7.2,2,442,1,0,1,1,1
3375,91360,57,31,61,1,2.2,3,0,0,0,0,0,0
3376,90089,43,18,88,4,1.1,2,0,0,0,0,1,0
3377,95136,46,21,170,2,2.8,1,0,0,0,0,0,0
3378,95370,35,10,83,4,0.7,3,315,0,0,0,1,0
3379,94536,25,0,44,4,0.6,2,0,0,0,0,0,1
3380,94305,65,41,83,3,2,3,0,0,0,0,1,0
3381,95422,64,38,21,1,0.8,2,76,0,0,0,0,1
3382,91711,39,15,143,1,3.5,1,0,0,0,0,1,1
3383,92182,62,36,103,2,2.8,1,0,0,1,1,1,0
3384,95135,46,22,135,3,4.1,1,213,1,0,0,1,0
3385,94583,36,11,162,1,8.6,1,153,0,1,0,1,0
3386,90089,42,17,73,4,0.4,1,0,0,1,0,0,0
3387,94061,35,10,142,4,0.8,3,0,1,0,0,0,0
3388,94035,63,37,25,2,0.2,3,0,0,0,0,1,0
3389,91320,45,21,115,2,3.3,1,85,0,0,0,1,0
3390,92182,27,3,88,3,0.8,1,238,0,0,0,0,0
3391,94720,29,3,73,3,0.3,3,0,0,0,0,0,0
3392,94109,55,29,94,1,0.8,3,221,0,0,0,0,0
3393,92612,32,7,58,1,1,1,0,0,0,0,1,0
3394,95123,37,11,81,3,0.9,2,0,0,0,0,1,1
3395,90089,25,-1,113,4,2.1,3,0,0,0,0,1,0
3396,94061,41,16,35,2,1.4,2,135,0,0,0,0,0
3397,93106,52,28,65,1,0,1,0,0,0,0,1,1
3398,94010,31,6,170,2,6.7,1,137,0,0,0,1,0
3399,92028,40,14,62,2,2.4,2,0,0,0,0,1,1
3400,94720,54,29,54,2,2.1,3,97,0,0,0,0,0
3401,94065,48,22,39,1,1.2,2,0,0,0,0,0,0
3402,95818,39,15,28,1,1.4,3,118,0,0,0,1,1
3403,90095,64,40,95,2,0,3,0,0,0,0,1,1
3404,94709,54,29,82,3,3.7,2,0,1,0,0,1,0
3405,94303,39,14,21,1,0.6,3,101,0,0,0,0,0
3406,94061,55,30,50,2,2.1,3,0,0,0,0,1,0
3407,92177,42,12,34,3,2,3,0,0,0,0,0,1
3408,90405,58,32,19,4,0.7,3,0,0,0,0,0,0
3409,90029,45,21,71,4,1.9,1,0,0,0,0,1,0
3410,95351,29,5,113,2,2,2,84,0,0,0,1,1
3411,90230,36,11,9,4,0.2,3,0,0,0,0,1,0
3412,94010,63,37,118,1,2,1,427,0,0,0,0,0
3413,90029,55,29,79,4,4.9,1,0,0,0,0,0,0
3414,95123,54,24,72,3,1.4,3,0,0,0,0,0,1
3415,95010,61,36,18,1,1.3,1,0,0,0,0,0,0
3416,90720,36,12,93,2,2.2,1,0,0,0,0,1,1
3417,94111,61,37,62,1,0,2,244,0,0,0,1,0
3418,90024,39,12,23,3,1,2,0,0,0,0,1,1
3419,91775,57,31,40,3,1.4,3,0,0,0,1,1,1
3420,95503,35,10,34,4,1.7,1,87,0,0,0,1,1
3421,94305,66,41,114,1,0.8,3,0,0,0,0,1,1
3422,90245,49,23,125,1,2.4,1,0,0,0,0,0,1
3423,92677,48,23,41,1,1.4,3,0,0,0,0,0,1
3424,93009,61,35,38,2,1,3,0,0,0,0,0,0
3425,94539,44,19,45,4,0,2,0,0,0,0,1,1
3426,91605,23,-1,12,4,1,1,90,0,0,0,1,0
3427,90025,31,5,115,2,1.5,3,189,0,0,0,1,0
